"","Event","Lat","Lon","ReefID","Core","Level","Level_Matrix","IntMean"
"399","1998 Bleaching",-20.26,149.11,"20-078","1",0,NA,0
"400","1998 Bleaching",-20.28,149.1,"20-078","1",0,NA,0
"401","1998 Bleaching",-20.28,149.11,"20-078","1",0,NA,0
"402","1998 Bleaching",-20.3,150.1,"20-134","1",0,NA,0
"403","1998 Bleaching",-20.31,149.1,"20-081","1",0,NA,0
"404","1998 Bleaching",-20.32,148.93,"20-053","1",0,NA,0
"405","1998 Bleaching",-20.34,148.93,"20-058","1",0,NA,0
"406","1998 Bleaching",-20.34,148.97,"20-059","1",0,NA,0
"407","1998 Bleaching",-20.34,150.13,"20-135","1",0,NA,0
"408","1998 Bleaching",-20.35,150.07,"20-136","1",0,NA,0
"409","1998 Bleaching",-20.35,150.1,"20-137","1",0,NA,0
"410","1998 Bleaching",-20.35,150.2,"20-138","1",0,NA,0
"411","1998 Bleaching",-20.36,148.96,"20-059","1",0,NA,0
"412","1998 Bleaching",-20.37,148.96,"20-059","1",0,NA,0
"413","1998 Bleaching",-20.4,150.24,"20-142","1",0,NA,0
"414","1998 Bleaching",-20.42,149.03,"20-099","1",0,NA,0
"415","1998 Bleaching",-20.43,149.08,"20-102","1",0,NA,0
"416","1998 Bleaching",-20.44,149.03,"20-095","1",0,NA,0
"417","1998 Bleaching",-20.45,150.24,"20-143","1",0,NA,0
"418","1998 Bleaching",-20.46,149.1,"20-093","1",0,NA,0
"419","1998 Bleaching",-20.46,149.08,"20-102","1",0,NA,0
"420","1998 Bleaching",-20.47,150.29,"20-146","1",0,NA,0
"421","1998 Bleaching",-20.47,149.13,"NA-NA","1",0,NA,0
"422","1998 Bleaching",-20.48,149.05,"20-095","1",0,NA,0
"423","1998 Bleaching",-20.48,149.06,"20-101","1",0,NA,0
"424","1998 Bleaching",-20.51,149.05,"20-102","1",0,NA,0
"425","1998 Bleaching",-20.51,149.05,"20-102","1",0,NA,0
"426","1998 Bleaching",-20.52,150.24,"20-296","1",0,NA,0
"427","1998 Bleaching",-20.54,149.11,"20-234","1",0,NA,0
"428","1998 Bleaching",-20.54,149.11,"20-234","1",0,NA,0
"429","1998 Bleaching",-20.54,149.95,"20-287","1",0,NA,0
"430","1998 Bleaching",-20.54,150.38,"20-297","1",0,NA,0
"431","1998 Bleaching",-20.56,149.93,"20-288","1",0,NA,0
"432","1998 Bleaching",-20.57,150.05,"20-294","1",0,NA,0
"433","1998 Bleaching",-20.57,150.13,"20-295","1",0,NA,0
"434","1998 Bleaching",-20.6,150.38,"20-298","1",0,NA,0
"435","1998 Bleaching",-20.62,149.07,"20-241","1",3,NA,45
"436","1998 Bleaching",-20.64,149.05,"20-246","1",2,NA,20
"437","1998 Bleaching",-20.65,149.08,"20-247","1",1,NA,5
"438","1998 Bleaching",-20.65,150.46,"20-299","1",0,NA,0
"439","1998 Bleaching",-20.65,150.46,"20-299","1",0,NA,0
"440","1998 Bleaching",-20.66,149.15,"20-248","1",1,NA,5
"441","1998 Bleaching",-20.66,150.29,"20-301","1",0,NA,0
"442","1998 Bleaching",-20.67,149.16,"20-237","1",0,NA,0
"443","1998 Bleaching",-20.68,149.1,"20-239","1",2,NA,20
"444","1998 Bleaching",-20.68,150.23,"20-301","1",0,NA,0
"445","1998 Bleaching",-20.69,149.14,"20-237","1",0,NA,0
"446","1998 Bleaching",-20.7,149.2,"20-254","1",1,NA,5
"447","1998 Bleaching",-20.7,149.21,"20-255","1",2,NA,20
"448","1998 Bleaching",-20.7,150.18,"20-302","1",0,NA,0
"449","1998 Bleaching",-20.72,150.47,"20-304","1",0,NA,0
"450","1998 Bleaching",-20.74,149.48,"20-262","1",1,NA,5
"451","1998 Bleaching",-20.75,151.02,"20-369","1",0,NA,0
"452","1998 Bleaching",-20.76,149.28,"20-266","1",3,NA,45
"453","1998 Bleaching",-20.77,149.43,"20-263","1",1,NA,5
"454","1998 Bleaching",-20.77,149.61,"20-289","1",1,NA,5
"455","1998 Bleaching",-20.78,149.39,"20-269","1",1,NA,5
"456","1998 Bleaching",-20.8,149.28,"20-270","1",2,NA,20
"457","1998 Bleaching",-20.8,151.16,"20-374","1",0,NA,0
"458","1998 Bleaching",-20.81,151.09,"20-371","1",0,NA,0
"459","1998 Bleaching",-20.82,149.27,"20-270","1",2,NA,20
"460","1998 Bleaching",-20.86,151.3,"20-382","1",0,NA,0
"461","1998 Bleaching",-20.86,151.3,"20-382","1",0,NA,0
"462","1998 Bleaching",-20.86,151.3,"20-382","1",0,NA,0
"463","1998 Bleaching",-20.87,149.6,"20-290","1",0,NA,0
"464","1998 Bleaching",-20.87,151.25,"20-378","1",0,NA,0
"465","1998 Bleaching",-20.91,149.39,"20-277","1",1,NA,5
"466","1998 Bleaching",-20.91,149.44,"20-279","1",1,NA,5
"467","1998 Bleaching",-20.91,150.03,"20-309","1",1,NA,5
"468","1998 Bleaching",-20.93,149.43,"20-279","1",0,NA,0
"469","1998 Bleaching",-20.93,151.24,"20-378","1",0,NA,0
"470","1998 Bleaching",-20.94,150.54,"20-351","1",0,NA,0
"471","1998 Bleaching",-20.94,151.32,"20-385","1",0,NA,0
"472","1998 Bleaching",-20.95,149.74,"20-291","1",0,NA,0
"473","1998 Bleaching",-20.95,150.66,"20-352","1",0,NA,0
"474","1998 Bleaching",-20.96,150.08,"20-310","1",0,NA,0
"475","1998 Bleaching",-20.96,151.36,"20-388","1",0,NA,0
"476","1998 Bleaching",-20.97,151.25,"20-387","1",0,NA,0
"477","1998 Bleaching",-20.97,151.4,"20-389","1",0,NA,0
"478","1998 Bleaching",-20.98,150.53,"20-351","1",0,NA,0
"479","1998 Bleaching",-20.99,149.78,"20-292","1",0,NA,0
"480","1998 Bleaching",-21.02,149.9,"21-025","1",0,NA,0
"481","1998 Bleaching",-21.03,149.55,"21-026","1",1,NA,5
"482","1998 Bleaching",-21.03,150.08,"21-053","1",0,NA,0
"483","1998 Bleaching",-21.03,150.92,"21-063","1",0,NA,0
"484","1998 Bleaching",-21.04,151.56,"21-091","1",0,NA,0
"485","1998 Bleaching",-21.05,150.51,"21-056","1",0,NA,0
"486","1998 Bleaching",-21.05,151.58,"21-144","1",0,NA,0
"487","1998 Bleaching",-21.05,152.21,"21-198","1",0,NA,0
"488","1998 Bleaching",-21.07,150.26,"21-054","1",0,NA,0
"489","1998 Bleaching",-21.07,151.67,"21-147","1",0,NA,0
"490","1998 Bleaching",-21.07,152.19,"21-199","1",0,NA,0
"491","1998 Bleaching",-21.07,152.23,"21-200","1",0,NA,0
"492","1998 Bleaching",-21.07,152.46,"21-201","1",0,NA,0
"493","1998 Bleaching",-21.08,150.45,"21-056","1",0,NA,0
"494","1998 Bleaching",-21.08,151.65,"21-146","1",0,NA,0
"495","1998 Bleaching",-21.09,151.69,"21-148","1",0,NA,0
"496","1998 Bleaching",-21.09,152.24,"21-203","1",0,NA,0
"497","1998 Bleaching",-21.09,152.28,"21-204","1",0,NA,0
"498","1998 Bleaching",-21.09,152.5,"21-205","1",0,NA,0
"499","1998 Bleaching",-21.09,152.14,"21-207","1",0,NA,0
"500","1998 Bleaching",-21.1,151.72,"21-149","1",0,NA,0
"501","1998 Bleaching",-21.1,152.49,"21-206","1",0,NA,0
"502","1998 Bleaching",-21.1,152.17,"21-208","1",0,NA,0
"503","1998 Bleaching",-21.1,152.26,"21-209","1",0,NA,0
"504","1998 Bleaching",-21.1,152.35,"21-211","1",0,NA,0
"505","1998 Bleaching",-21.1,152.16,"21-212","1",0,NA,0
"506","1998 Bleaching",-21.1,152.2,"21-213","1",0,NA,0
"507","1998 Bleaching",-21.11,151.74,"21-150","1",0,NA,0
"508","1998 Bleaching",-21.11,152.31,"21-210","1",0,NA,0
"509","1998 Bleaching",-21.11,152.08,"21-214","1",0,NA,0
"510","1998 Bleaching",-21.12,151.76,"21-151","1",0,NA,0
"511","1998 Bleaching",-21.12,151.77,"21-152","1",0,NA,0
"512","1998 Bleaching",-21.12,152.32,"21-215","1",0,NA,0
"513","1998 Bleaching",-21.12,152.39,"21-216","1",0,NA,0
"514","1998 Bleaching",-21.13,150.48,"21-057","1",0,NA,0
"515","1998 Bleaching",-21.13,151.08,"21-109","1",0,NA,0
"516","1998 Bleaching",-21.13,152.47,"21-217","1",0,NA,0
"517","1998 Bleaching",-21.14,152.49,"21-218","1",0,NA,0
"518","1998 Bleaching",-21.14,152.19,"21-219","1",0,NA,0
"519","1998 Bleaching",-21.14,152.5,"21-283","1",0,NA,0
"520","1998 Bleaching",-21.15,151.76,"21-157","1",0,NA,0
"521","1998 Bleaching",-21.16,151.78,"21-158","1",0,NA,0
"522","1998 Bleaching",-21.16,152.31,"21-222","1",0,NA,0
"523","1998 Bleaching",-21.17,151.04,"21-115","1",0,NA,0
"524","1998 Bleaching",-21.17,151.8,"21-159","1",0,NA,0
"525","1998 Bleaching",-21.18,152.52,"21-286","1",0,NA,0
"526","1998 Bleaching",-21.19,151.82,"21-161","1",0,NA,0
"527","1998 Bleaching",-21.2,151.83,"21-165","1",0,NA,0
"528","1998 Bleaching",-21.2,152.1,"21-225","1",0,NA,0
"529","1998 Bleaching",-21.2,152.52,"21-290","1",0,NA,0
"530","1998 Bleaching",-21.21,151.01,"21-116","1",0,NA,0
"531","1998 Bleaching",-21.21,151.99,"21-166","1",0,NA,0
"532","1998 Bleaching",-21.22,152.01,"21-235","1",0,NA,0
"533","1998 Bleaching",-21.23,151.99,"21-168","1",0,NA,0
"534","1998 Bleaching",-21.23,152.5,"21-238","1",0,NA,0
"535","1998 Bleaching",-21.24,151.85,"21-172","1",0,NA,0
"536","1998 Bleaching",-21.26,151.13,"21-124","1",0,NA,0
"537","1998 Bleaching",-21.32,151.17,"21-128","1",0,NA,0
"538","1998 Bleaching",-21.32,152.49,"21-246","1",0,NA,0
"539","1998 Bleaching",-21.33,149.69,"21-031","1",3,NA,45
"540","1998 Bleaching",-21.34,151.28,"21-130","1",0,NA,0
"541","1998 Bleaching",-21.35,152.25,"21-252","1",0,NA,0
"542","1998 Bleaching",-21.36,152.48,"21-256","1",0,NA,0
"543","1998 Bleaching",-21.36,152.52,"21-297","1",0,NA,0
"544","1998 Bleaching",-21.37,149.83,"21-034","1",3,NA,45
"545","1998 Bleaching",-21.37,151.37,"21-131","1",0,NA,0
"546","1998 Bleaching",-21.38,151.25,"21-133","1",0,NA,0
"547","1998 Bleaching",-21.38,152.53,"21-299","1",0,NA,0
"548","1998 Bleaching",-21.39,151.28,"21-134","1",0,NA,0
"549","1998 Bleaching",-21.39,151.42,"21-136","1",0,NA,0
"550","1998 Bleaching",-21.4,151.33,"21-132","1",0,NA,0
"551","1998 Bleaching",-21.4,151.42,"21-137","1",0,NA,0
"552","1998 Bleaching",-21.4,152.51,"21-300","1",0,NA,0
"553","1998 Bleaching",-21.42,152.49,"21-263","1",0,NA,0
"554","1998 Bleaching",-21.43,149.82,"21-037","1",3,NA,45
"555","1998 Bleaching",-21.43,151.42,"21-138","1",0,NA,0
"556","1998 Bleaching",-21.44,149.83,"21-040","1",4,NA,80
"557","1998 Bleaching",-21.45,149.71,"21-039","1",3,NA,45
"558","1998 Bleaching",-21.46,149.87,"21-044","1",4,NA,80
"559","1998 Bleaching",-21.47,149.88,"21-045","1",3,NA,45
"560","1998 Bleaching",-21.47,152.52,"21-303","1",0,NA,0
"561","1998 Bleaching",-21.48,149.91,"21-048","1",4,NA,80
"562","1998 Bleaching",-21.48,149.26,"21-059","1",3,NA,45
"563","1998 Bleaching",-21.49,149.88,"21-050","1",4,NA,80
"564","1998 Bleaching",-21.49,152.56,"21-305","1",0,NA,0
"565","1998 Bleaching",-21.5,149.91,"21-052","1",4,NA,80
"566","1998 Bleaching",-21.52,150.26,"21-386","1",2,NA,20
"567","1998 Bleaching",-21.53,150.15,"21-387","1",3,NA,45
"568","1998 Bleaching",-21.56,152.54,"21-558","1",0,NA,0
"569","1998 Bleaching",-21.58,152.53,"21-559","1",0,NA,0
"570","1998 Bleaching",-21.61,149.78,"21-334","1",2,NA,20
"571","1998 Bleaching",-21.65,150.22,"21-397","1",3,NA,45
"572","1998 Bleaching",-21.66,150.32,"21-393","1",3,NA,45
"573","1998 Bleaching",-21.67,152.54,"21-560","1",0,NA,0
"574","1998 Bleaching",-21.69,150.29,"21-399","1",2,NA,20
"575","1998 Bleaching",-21.73,150.32,"21-401","1",4,NA,80
"576","1998 Bleaching",-21.79,152.59,"21-565","1",0,NA,0
"577","1998 Bleaching",-21.83,152.63,"21-566","1",0,NA,0
"578","1998 Bleaching",-21.85,152.64,"21-570","1",0,NA,0
"579","1998 Bleaching",-21.9,152.66,"21-575","1",0,NA,0
"580","1998 Bleaching",-21.91,152.67,"21-579","1",0,NA,0
"581","1998 Bleaching",-21.92,150.23,"21-415","1",3,NA,45
"582","1998 Bleaching",-21.93,150.1,"21-414","1",3,NA,45
"583","1998 Bleaching",-21.94,152.68,"21-582","1",0,NA,0
"584","1998 Bleaching",-21.95,150.13,"21-418","1",4,NA,80
"585","1998 Bleaching",-21.96,150.68,"21-428","1",2,NA,20
"586","1998 Bleaching",-21.97,152.7,"21-586","1",0,NA,0
"587","1998 Bleaching",-21.98,150.19,"21-423","1",4,NA,80
"588","1998 Bleaching",-21.99,150.17,"21-422","1",3,NA,45
"589","1998 Bleaching",-22.01,150.38,"22-030","1",4,NA,80
"590","1998 Bleaching",-22.01,152.73,"22-103","1",0,NA,0
"591","1998 Bleaching",-22.02,150.37,"22-032","1",3,NA,45
"592","1998 Bleaching",-22.03,150.3,"22-039","1",3,NA,45
"593","1998 Bleaching",-22.03,150.65,"22-070","1",3,NA,45
"594","1998 Bleaching",-22.06,152.74,"22-106","1",0,NA,0
"595","1998 Bleaching",-22.08,150.67,"22-072","1",3,NA,45
"596","1998 Bleaching",-22.1,152.74,"22-116","1",0,NA,0
"597","1998 Bleaching",-22.12,152.74,"22-121","1",0,NA,0
"598","1998 Bleaching",-22.15,152.76,"22-124","1",0,NA,0
"599","1998 Bleaching",-22.18,150.36,"22-041","1",3,NA,45
"600","1998 Bleaching",-22.19,152.76,"22-131","1",0,NA,0
"601","1998 Bleaching",-22.21,152.75,"22-133","1",0,NA,0
"602","1998 Bleaching",-22.23,150.31,"22-052","1",3,NA,45
"603","1998 Bleaching",-22.27,152.73,"22-140","1",0,NA,0
"604","1998 Bleaching",-22.3,152.73,"22-142","1",0,NA,0
"605","1998 Bleaching",-22.31,150.24,"22-061","1",3,NA,45
"606","1998 Bleaching",-22.33,152.72,"22-143","1",0,NA,0
"607","1998 Bleaching",-22.35,152.73,"22-145","1",0,NA,0
"608","1998 Bleaching",-22.36,152.69,"22-147","1",0,NA,0
"609","1998 Bleaching",-22.36,152.72,"22-147","1",0,NA,0
"610","1998 Bleaching",-23.04,150.88,"23-001","1",3,NA,45
"611","1998 Bleaching",-23.05,150.88,"23-002","1",4,NA,80
"612","1998 Bleaching",-23.08,150.89,"23-004","1",4,NA,80
"613","1998 Bleaching",-23.1,150.88,"23-006","1",4,NA,80
"614","1998 Bleaching",-23.1,150.9,"23-007","1",4,NA,80
"615","1998 Bleaching",-23.15,150.9,"23-009","1",4,NA,80
"616","1998 Bleaching",-23.15,150.97,"23-012","1",4,NA,80
"617","1998 Bleaching",-23.16,150.96,"23-012","1",4,NA,80
"618","1998 Bleaching",-23.16,151.08,"23-030","1",4,NA,80
"619","1998 Bleaching",-23.16,151.07,"23-031","1",4,NA,80
"620","1998 Bleaching",-23.17,150.91,"23-010","1",4,NA,80
"621","1998 Bleaching",-23.17,150.99,"23-012","1",4,NA,80
"622","1998 Bleaching",-23.19,150.96,"23-012","1",4,NA,80
"623","1998 Bleaching",-23.2,150.97,"23-014","1",4,NA,80
"624","1998 Bleaching",-23.2,151.1,"23-033","1",3,NA,45
"625","1998 Bleaching",-23.21,150.97,"23-016","1",4,NA,80
"626","1998 Bleaching",-23.4,151.15,"23-036","1",3,NA,45
"627","1998 Bleaching",-23.41,151.18,"23-037","1",4,NA,80
"628","1998 Bleaching",-23.42,151.17,"23-038","1",3,NA,45
"629","1998 Bleaching",-23.44,152.03,"23-054","1",3,NA,45
"630","1998 Bleaching",-23.45,151.96,"23-052","1",1,NA,5
"631","1998 Bleaching",-23.47,151.88,"23-053","1",2,NA,20
"632","1998 Bleaching",-23.49,151.23,"NA-NA","1",3,NA,45
"633","1998 Bleaching",-23.5,152.06,"23-055","1",2,NA,20
"634","1998 Bleaching",-23.5,152.06,"23-055","1",1,NA,5
"635","1998 Bleaching",-23.5,151.77,"23-068","1",3,NA,45
"636","1998 Bleaching",-23.54,151.27,"23-056","1",4,NA,80
"637","1998 Bleaching",-23.54,151.74,"23-069","1",3,NA,45
"638","1998 Bleaching",-23.56,151.68,"23-071","1",3,NA,45
"639","1998 Bleaching",-23.6,152.04,"23-076","1",2,NA,20
"640","1998 Bleaching",-23.7,152.18,"23-078","1",3,NA,45
"641","1998 Bleaching",-23.7,152.18,"23-078","1",1,NA,5
"642","1998 Bleaching",-23.75,151.31,"23-059","1",3,NA,45
"643","1998 Bleaching",-23.76,152.27,"23-079","1",0,NA,0
"644","1998 Bleaching",-23.8,151.37,"23-063","1",4,NA,80
"645","1998 Bleaching",-23.81,152.29,"23-080","1",0,NA,0
"646","1998 Bleaching",-23.86,152.37,"23-081","1",0,NA,0
"647","1998 Bleaching",-23.91,152.41,"23-082","1",2,NA,20
"648","1998 Bleaching",-23.91,152.41,"23-082","1",0,NA,0
"649","1998 Bleaching",-23.94,151.47,"23-066","1",4,NA,80
"650","1998 Bleaching",-23.96,151.48,"23-067","1",4,NA,80
"651","1998 Bleaching",-23.97,151.63,"23-073","1",4,NA,80
"652","1998 Bleaching",-23.98,151.77,"23-003","1",4,NA,80
"653","1998 Bleaching",-23.98,151.66,"23-074","1",3,NA,45
"654","1998 Bleaching",-23.98,151.77,"23-075","1",3,NA,45
"655","1998 Bleaching",-24,151.78,"24-004","1",3,NA,45
"656","1998 Bleaching",-24.01,151.72,"24-002","1",4,NA,80
"657","1998 Bleaching",-24.01,151.73,"24-003","1",3,NA,45
"658","1998 Bleaching",-24.11,152.72,"24-008","1",2,NA,20
"659","2002 Bleaching",-10.7034468387,142.733546292,"10-327","0",0,NA,0
"660","2002 Bleaching",-10.8197809794,142.765709055,"10-336","0",0,NA,0
"661","2002 Bleaching",-10.8983841731,142.776796055,"10-341","0",0,NA,0
"662","2002 Bleaching",-11.0080688295,142.987400542,"11-001","0",1,NA,5
"663","2002 Bleaching",-11.0707232356,143.092176591,"11-025","0",0,NA,0
"664","2002 Bleaching",-11.1135219273,143.025425828,"11-026","0",0,NA,0
"665","2002 Bleaching",-11.1688243912,143.098028154,"11-034","0",0,NA,0
"666","2002 Bleaching",-11.1805619098,143.030222672,"11-035","0",1,NA,5
"667","2002 Bleaching",-11.240598202,142.999362861,"11-038","0",0,NA,0
"668","2002 Bleaching",-11.2485106609,142.928291479,"11-010","0",0,NA,0
"669","2002 Bleaching",-11.2563144452,142.873912814,"11-009","0",0,NA,0
"670","2002 Bleaching",-11.384016271,142.966342974,"11-013","0",0,NA,0
"671","2002 Bleaching",-11.3846263655,143.038098216,"11-053","0",0,NA,0
"672","2002 Bleaching",-11.3900546487,143.072842458,"11-052","0",0,NA,0
"673","2002 Bleaching",-11.4321566484,143.16577876,"11-054","0",0,NA,0
"674","2002 Bleaching",-11.4542066894,143.042025132,"11-055","0",0,NA,0
"675","2002 Bleaching",-11.4695686637,143.15682735,"11-059","0",0,NA,0
"676","2002 Bleaching",-11.485142575,143.037823132,"11-061","0",0,NA,0
"677","2002 Bleaching",-11.4956162932,143.026311755,"11-062","0",0,NA,0
"678","2002 Bleaching",-11.5187635023,143.364431661,"11-056","0",0,NA,0
"679","2002 Bleaching",-11.7096215851,143.187744918,"11-165","0",0,NA,0
"680","2002 Bleaching",-11.7706884766,143.085970054,"11-167","0",0,NA,0
"681","2002 Bleaching",-11.789001836,143.084685937,"11-169","0",0,NA,0
"682","2002 Bleaching",-11.8654369428,143.285413338,"11-174","0",0,NA,0
"683","2002 Bleaching",-11.867557726,143.298527947,"11-175","0",0,NA,0
"684","2002 Bleaching",-11.8948614256,143.107340676,"11-176","0",1,NA,5
"685","2002 Bleaching",-11.911349385,143.49130582,"11-184","0",0,NA,0
"686","2002 Bleaching",-11.9270815797,143.207530512,"11-181","0",0,NA,0
"687","2002 Bleaching",-11.9516883978,143.268871571,"11-185","0",1,NA,5
"688","2002 Bleaching",-11.9680413175,143.283636514,"11-188","0",0,NA,0
"689","2002 Bleaching",-11.9865429381,143.264827501,"11-191","0",0,NA,0
"690","2002 Bleaching",-12.0299959167,143.301357864,"12-001","0",0,NA,0
"691","2002 Bleaching",-12.0960188535,143.265018341,"12-004","0",0,NA,0
"692","2002 Bleaching",-12.1008611934,143.47606452,"12-003","0",0,NA,0
"693","2002 Bleaching",-12.1266591699,143.218517035,"12-005","0",0,NA,0
"694","2002 Bleaching",-12.1276908906,143.659670541,"12-030","0",0,NA,0
"695","2002 Bleaching",-12.1372700069,143.275311454,"12-006","0",0,NA,0
"696","2002 Bleaching",-12.1422832004,143.372231259,"12-007","0",0,NA,0
"697","2002 Bleaching",-12.2332776701,143.286018298,"12-010","0",0,NA,0
"698","2002 Bleaching",-12.2369752301,143.510060091,"12-016","0",0,NA,0
"699","2002 Bleaching",-12.2414177373,143.205348551,"12-011","0",0,NA,0
"700","2002 Bleaching",-12.2465713776,143.275594607,"12-013","0",0,NA,0
"701","2002 Bleaching",-12.2517274318,143.236903805,"12-012","0",0,NA,0
"702","2002 Bleaching",-12.2716459489,143.299284852,"12-014","0",0,NA,0
"703","2002 Bleaching",-12.3116564508,143.433153352,"12-016","0",0,NA,0
"704","2002 Bleaching",-12.378463961,143.543676872,"12-027","0",0,NA,0
"705","2002 Bleaching",-12.3848032462,143.484965143,"12-024","0",0,NA,0
"706","2002 Bleaching",-12.518706871,143.390126573,"12-072","0",0,NA,0
"707","2002 Bleaching",-12.5582130604,143.532521776,"12-096","0",0,NA,0
"708","2002 Bleaching",-12.5836678163,143.551679864,"12-102","0",0,NA,0
"709","2002 Bleaching",-12.7124718353,143.606823015,"12-112","0",0,NA,0
"710","2002 Bleaching",-12.7523753478,143.396299943,"12-084","0",1,NA,5
"711","2002 Bleaching",-12.767865714,143.609230532,"12-115","0",0,NA,0
"712","2002 Bleaching",-12.7782149599,143.46621439,"12-086","0",0,NA,0
"713","2002 Bleaching",-12.7799788252,143.41277373,"12-088","0",1,NA,5
"714","2002 Bleaching",-12.7830982586,143.486999115,"12-089","0",1,NA,5
"715","2002 Bleaching",-12.8791198712,143.59801428,"12-124","0",0,NA,0
"716","2002 Bleaching",-12.8872453362,143.600784185,"12-129","0",0,NA,0
"717","2002 Bleaching",-12.9325106885,143.656788859,"12-133","0",0,NA,0
"718","2002 Bleaching",-12.9353297559,143.821705097,"12-134","0",0,NA,0
"719","2002 Bleaching",-12.9486845566,143.815013134,"12-135","0",0,NA,0
"720","2002 Bleaching",-12.9521487158,143.685920983,"12-139","0",0,NA,0
"721","2002 Bleaching",-12.9885202386,143.614873124,"12-145","0",0,NA,0
"722","2002 Bleaching",-12.9994476026,143.852171854,"12-143","0",0,NA,0
"723","2002 Bleaching",-13.0236134249,143.853954923,"13-002","0",0,NA,0
"724","2002 Bleaching",-13.0390513731,143.871179946,"13-005","0",0,NA,0
"725","2002 Bleaching",-13.0532869345,143.866606704,"13-009","0",0,NA,0
"726","2002 Bleaching",-13.0614574564,143.879507447,"13-010","0",0,NA,0
"727","2002 Bleaching",-13.16553006,143.658906913,"13-026","0",0,NA,0
"728","2002 Bleaching",-13.1660552397,143.761276428,"13-027","0",0,NA,0
"729","2002 Bleaching",-13.183737519,143.573912288,"13-031","0",0,NA,0
"730","2002 Bleaching",-13.2124655078,143.568125741,"13-034","0",0,NA,0
"731","2002 Bleaching",-13.2756276805,143.596012762,"13-045","0",0,NA,0
"732","2002 Bleaching",-13.3020753028,143.675475493,"13-048","0",0,NA,0
"733","2002 Bleaching",-13.3235961377,143.730965054,"13-052","0",0,NA,0
"734","2002 Bleaching",-13.3310788028,143.783997969,"13-055","0",0,NA,0
"735","2002 Bleaching",-13.3672127556,143.958735208,"13-056","0",0,NA,0
"736","2002 Bleaching",-13.4016379585,143.974754683,"13-061","0",0,NA,0
"737","2002 Bleaching",-13.4420658919,143.977465559,"13-061","0",0,NA,0
"738","2002 Bleaching",-13.5305568111,143.799597335,"13-076","0",0,NA,0
"739","2002 Bleaching",-13.5546941118,143.84270574,"13-077","0",0,NA,0
"740","2002 Bleaching",-13.6533501021,143.73077446,"13-081","0",0,NA,0
"741","2002 Bleaching",-13.6662098323,143.690518488,"13-083","0",3,NA,45
"742","2002 Bleaching",-13.7714021974,143.640490946,"13-091","0",2,NA,20
"743","2002 Bleaching",-13.8679504358,143.71408935,"13-097","0",2,NA,20
"744","2002 Bleaching",-13.9155635222,143.838834696,"13-107","0",1,NA,5
"745","2002 Bleaching",-13.9437852268,143.754387984,"13-111","0",3,NA,45
"746","2002 Bleaching",-13.9611318999,143.83935512,"13-113","0",1,NA,5
"747","2002 Bleaching",-14.0644587757,143.855414802,"14-006","1",3,NA,45
"748","2002 Bleaching",-14.0779571433,143.91123649,"14-008","1",3,NA,45
"749","2002 Bleaching",-14.1202800401,144.524613557,"14-038","1",2,NA,20
"750","2002 Bleaching",-14.1273151087,143.998977596,"14-022","1",3,NA,45
"751","2002 Bleaching",-14.1483849159,144.48515909,"14-025","1",3,NA,45
"752","2002 Bleaching",-14.1705155778,144.244248606,"14-042","1",2,NA,20
"753","2002 Bleaching",-14.1736728369,144.278852688,"14-042","1",4,NA,80
"754","2002 Bleaching",-14.1759817429,144.218051614,"14-026","1",1,NA,5
"755","2002 Bleaching",-14.1809852585,144.653190908,"14-039","1",0,NA,0
"756","2002 Bleaching",-14.1945622872,144.255160416,"14-042","1",4,NA,80
"757","2002 Bleaching",-14.2171708708,144.67251285,"14-048","1",0,NA,0
"758","2002 Bleaching",-14.294876369,144.686590236,"14-052","1",0,NA,0
"759","2002 Bleaching",-14.317654266,144.740214806,"14-055","1",0,NA,0
"760","2002 Bleaching",-14.3603214795,144.757967188,"14-061","1",1,NA,5
"761","2002 Bleaching",-14.41426425,144.950409463,"14-063","1",3,NA,45
"762","2002 Bleaching",-14.4206516763,145.322775209,"14-083","1",0,NA,0
