FID,PIXEL_ID,LONG,LAT,REEF_ID,REEF_NAME,Hs4MW_1985,Hs4MW_1986,Hs4MW_1987,Hs4MW_1988,Hs4MW_1989,Hs4MW_1990,Hs4MW_1991,Hs4MW_1992,Hs4MW_1993,Hs4MW_1994,Hs4MW_1995,Hs4MW_1996,Hs4MW_1997,Hs4MW_1998,Hs4MW_1999,Hs4MW_2000,Hs4MW_2001,Hs4MW_2002,Hs4MW_2003,Hs4MW_2004,Hs4MW_2005,Hs4MW_2006,Hs4MW_2007,Hs4MW_2008,Hs4MW_2009,Hs4MW_2010,Hs4MW_2011,Hs4MW_2012,Hs4MW_2013,Hs4MW_2014,Hs4MW_2015,Hs4MW_2016,Hs4MW_2017
144,145,143.53,-12.03,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
145,146,143.54,-12.03,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
146,147,143.55,-12.03,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
147,148,143.56,-12.03,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
148,149,143.57,-12.03,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
149,150,143.58,-12.03,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
150,151,143.59,-12.03,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
151,152,143.60,-12.03,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
152,153,143.61,-12.03,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
153,154,143.62,-12.03,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
154,155,143.63,-12.03,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
155,156,143.64,-12.03,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
156,157,143.65,-12.03,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
157,158,143.66,-12.03,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
158,159,143.67,-12.03,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
159,160,143.68,-12.03,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
160,161,143.69,-12.03,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
161,162,143.70,-12.03,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
162,163,143.71,-12.03,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
163,164,143.72,-12.03,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
164,165,143.73,-12.03,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
165,166,143.74,-12.03,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
166,167,143.75,-12.03,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
167,168,143.76,-12.03,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
168,169,143.77,-12.03,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
169,170,143.78,-12.03,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
170,171,143.97,-12.03,12-037,Wishbone Reef (12-037),0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
171,172,143.34,-12.04,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,173,143.35,-12.04,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,174,143.36,-12.04,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,175,143.37,-12.04,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,176,143.38,-12.04,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,177,143.39,-12.04,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,178,143.40,-12.04,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,179,143.41,-12.04,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,180,143.42,-12.04,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,181,143.43,-12.04,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,182,143.44,-12.04,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,183,143.45,-12.04,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,184,143.46,-12.04,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,185,143.47,-12.04,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,186,143.48,-12.04,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,187,143.49,-12.04,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,188,143.53,-12.04,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
188,189,143.54,-12.04,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
189,190,143.55,-12.04,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
190,191,143.56,-12.04,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191,192,143.57,-12.04,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
192,193,143.58,-12.04,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
193,194,143.59,-12.04,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
194,195,143.60,-12.04,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
195,196,143.61,-12.04,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
196,197,143.62,-12.04,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
197,198,143.63,-12.04,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
198,199,143.64,-12.04,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
199,200,143.65,-12.04,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
200,201,143.66,-12.04,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
201,202,143.67,-12.04,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
202,203,143.68,-12.04,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
203,204,143.69,-12.04,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
204,205,143.70,-12.04,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
205,206,143.71,-12.04,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
206,207,143.72,-12.04,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
207,208,143.73,-12.04,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
208,209,143.74,-12.04,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
209,210,143.75,-12.04,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
210,211,143.76,-12.04,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
211,212,143.77,-12.04,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
212,213,143.78,-12.04,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
213,214,143.83,-12.04,12-036,U/N Reef (12-036),0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
214,215,143.84,-12.04,12-036,U/N Reef (12-036),0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
215,216,143.86,-12.04,12-034,U/N Reef (12-034),0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
216,217,143.87,-12.04,12-034,U/N Reef (12-034),0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
217,218,143.88,-12.04,12-034,U/N Reef (12-034),0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
218,219,143.89,-12.04,12-034,U/N Reef (12-034),0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
219,220,143.33,-12.05,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,221,143.34,-12.05,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,222,143.35,-12.05,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,223,143.36,-12.05,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,224,143.37,-12.05,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,225,143.38,-12.05,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,226,143.39,-12.05,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,227,143.40,-12.05,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,228,143.41,-12.05,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,229,143.42,-12.05,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,230,143.43,-12.05,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,231,143.44,-12.05,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,232,143.45,-12.05,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,233,143.46,-12.05,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,234,143.47,-12.05,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,235,143.48,-12.05,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
235,236,143.49,-12.05,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
236,237,143.50,-12.05,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
237,238,143.51,-12.05,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
238,239,143.56,-12.05,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
239,240,143.57,-12.05,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
240,241,143.58,-12.05,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
241,242,143.59,-12.05,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
242,243,143.60,-12.05,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
243,244,143.61,-12.05,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
244,245,143.62,-12.05,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
245,246,143.63,-12.05,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
246,247,143.64,-12.05,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
247,248,143.65,-12.05,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
248,249,143.66,-12.05,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
249,250,143.67,-12.05,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
250,251,143.68,-12.05,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
251,252,143.69,-12.05,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
252,253,143.70,-12.05,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
253,254,143.71,-12.05,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
254,255,143.72,-12.05,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
255,256,143.73,-12.05,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
256,257,143.74,-12.05,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
257,258,143.75,-12.05,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
258,259,143.76,-12.05,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
259,260,143.77,-12.05,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
260,261,143.82,-12.05,12-039,U/N Reef (12-039),0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
261,262,143.83,-12.05,12-036,U/N Reef (12-036),0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
262,263,143.33,-12.06,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,264,143.34,-12.06,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,265,143.35,-12.06,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,266,143.36,-12.06,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,267,143.37,-12.06,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,268,143.38,-12.06,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,269,143.39,-12.06,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,270,143.40,-12.06,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,271,143.41,-12.06,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,272,143.42,-12.06,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,273,143.43,-12.06,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,274,143.44,-12.06,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,275,143.45,-12.06,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,276,143.46,-12.06,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,277,143.47,-12.06,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,278,143.48,-12.06,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
278,279,143.49,-12.06,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
279,280,143.50,-12.06,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
280,281,143.51,-12.06,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
281,282,143.52,-12.06,12-003a,Mason Reef (12-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
282,283,143.57,-12.06,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
283,284,143.58,-12.06,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
284,285,143.59,-12.06,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
285,286,143.60,-12.06,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
286,287,143.61,-12.06,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
